user,group,device,ip,Login Time,timedelta to previous same user,timedelta to previous same group,timedelta to previous same device,timedelta to previous same ip,timedelta to previous same user-group,timedelta to previous same user-device,timedelta to previous same user-ip,timedelta to previous same group-device,timedelta to previous same group-ip,timedelta to previous same device-ip,timedelta to previous same user-group-device,timedelta to previous same user-group-ip,timedelta to previous same user-device-ip,timedelta to previous same group-device-ip
14,10,120,123,2023-02-11 14:54:01.648997526,6840.3076,614.1679,916.5878,6840.3076,6840.3076,1915027.4,6840.3076,6600.8896,6840.3076,1915027.4,1915027.4,6840.3076,1915027.4,1915027.4
22,10,10,3,2023-02-11 14:54:07.285577329,11551.955,5.63658,628.2707,11551.955,11551.955,604016.06,11551.955,5396.096,11551.955,604016.06,604016.06,11551.955,604016.06,604016.06
89,10,142,103,2023-02-11 14:55:12.318756406,1030.7706,65.03318,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706,1030.7706
141,6,2,34,2023-02-11 15:01:06.058380066,3166.5437,3166.5437,990.86285,3166.5437,3166.5437,1106944.0,3166.5437,324669.25,3166.5437,1106944.0,1106944.0,3166.5437,1106944.0,1106944.0
145,3,105,40,2023-02-11 15:01:36.051909844,13276.14,1020.8564,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14,13276.14
132,10,2,39,2023-02-11 15:02:17.907651688,17046.357,425.5889,71.84927,17046.357,17046.357,,17046.357,10257.916,17046.357,,,17046.357,,
48,3,11,146,2023-02-11 15:02:43.425561506,1636.9901,67.37365,1225.6116,1636.9901,1636.9901,2247387.2,1636.9901,1225.6116,1636.9901,2247387.2,2247387.2,1636.9901,2247387.2,2247387.2
81,10,57,152,2023-02-11 15:06:54.314995626,3505.7385,276.40735,23983.314,3505.7385,3505.7385,23983.314,3505.7385,23983.314,3505.7385,23983.314,23983.314,3505.7385,23983.314,23983.314
17,3,4,124,2023-02-11 15:13:38.064373014,7985.605,654.6388,137510.1,7985.605,7985.605,,7985.605,1754032.0,7985.605,,,7985.605,,
84,10,11,97,2023-02-11 15:18:27.348262517,4598.5327,693.03326,943.9227,4598.5327,4598.5327,790215.8,4598.5327,8972.999,4598.5327,790215.8,790215.8,4598.5327,790215.8,790215.8
148,10,76,19,2023-02-11 15:20:30.527365517,6979.338,123.1791,20474.873,6979.338,6979.338,,6979.338,1740881.9,6979.338,,,6979.338,,
109,3,10,7,2023-02-11 15:28:18.688576335,5536.291,880.6242,2051.403,5536.291,5536.291,2078285.2,5536.291,12351.497,5536.291,2078285.2,2078285.2,5536.291,2078285.2,2078285.2
22,10,11,3,2023-02-11 15:34:31.895589140,2424.61,841.3682,964.5473,2424.61,2424.61,101516.69,2424.61,964.5473,2424.61,101516.69,101516.69,2424.61,101516.69,101516.69
74,3,64,80,2023-02-11 15:37:50.618033720,3332.804,571.92944,4949.4775,3332.804,3332.804,1306559.2,3332.804,10041.45,3332.804,1306559.2,1306559.2,3332.804,1306559.2,1306559.2
75,7,97,134,2023-02-11 15:40:38.909053980,113870.945,6519.0557,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945,113870.945
143,10,64,142,2023-02-11 15:42:44.938497788,17285.348,493.0429,294.32047,17285.348,17285.348,615762.0,17285.348,6056.123,17285.348,615762.0,615762.0,17285.348,615762.0,615762.0
148,10,113,19,2023-02-11 15:43:01.297542044,1350.7701,16.359045,7390.971,1350.7701,1350.7701,607922.56,1350.7701,7567.021,1350.7701,607922.56,607922.56,1350.7701,607922.56,607922.56
96,6,14,13,2023-02-11 15:47:51.771430938,96237.08,2805.7131,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08,96237.08
54,3,64,98,2023-02-11 15:52:41.036289044,19093.676,890.4183,596.0978,19093.676,19093.676,19093.676,19093.676,890.4183,19093.676,19093.676,19093.676,19093.676,19093.676,19093.676
91,2,11,61,2023-02-11 15:57:43.997455906,6953.49,4290.1074,1392.1018,6953.49,6953.49,1489185.4,6953.49,276281.66,6953.49,1489185.4,1489185.4,6953.49,1489185.4,1489185.4
17,3,169,124,2023-02-11 15:58:08.869533210,2670.8052,327.83325,4314.9795,2670.8052,2670.8052,10656.41,2670.8052,6879.622,2670.8052,10656.41,10656.41,2670.8052,10656.41,10656.41
44,1,67,155,2023-02-11 15:58:48.876283560,120223.53,12515.416,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53,120223.53
23,8,86,100,2023-02-11 15:59:24.062117100,4287.921,4287.921,27228.73,4287.921,4287.921,79851.28,4287.921,79851.28,4287.921,79851.28,79851.28,4287.921,79851.28,79851.28
89,10,2,103,2023-02-11 15:59:45.755266164,3873.4365,1004.4577,3447.8477,3873.4365,3873.4365,1572052.8,3873.4365,3447.8477,3873.4365,1572052.8,1572052.8,3873.4365,1572052.8,1572052.8
141,6,38,34,2023-02-11 16:00:02.869090615,3536.8108,731.09766,86334.78,3536.8108,3536.8108,,3536.8108,,3536.8108,,,3536.8108,,
48,3,44,146,2023-02-11 16:03:15.711486331,3632.286,306.84195,4971.9272,3632.286,3632.286,2080755.8,3632.286,4971.9272,3632.286,2080755.8,2080755.8,3632.286,2080755.8,2080755.8
12,8,98,106,2023-02-11 16:09:41.127376458,74133.23,617.06525,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23,74133.23
110,1,107,99,2023-02-11 16:13:09.038987712,136768.38,860.1627,110289.17,136768.38,136768.38,136768.38,136768.38,136768.38,136768.38,136768.38,136768.38,136768.38,136768.38,136768.38
21,8,146,27,2023-02-11 16:21:58.121315736,58527.867,736.99396,77247.35,58527.867,58527.867,77247.35,58527.867,77247.35,58527.867,77247.35,77247.35,58527.867,77247.35,77247.35
76,8,128,43,2023-02-11 16:24:24.237075930,125918.73,146.11575,143998.03,125918.73,125918.73,143998.03,125918.73,143998.03,125918.73,143998.03,143998.03,125918.73,143998.03,143998.03
5,3,140,5,2023-02-11 16:27:22.004478790,30153.146,1446.293,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146,30153.146
56,8,32,29,2023-02-11 16:28:25.403338320,71274.64,241.16626,86174.14,71274.64,71274.64,86174.14,71274.64,86174.14,71274.64,86174.14,86174.14,71274.64,86174.14,86174.14
20,1,62,6,2023-02-11 16:29:49.729836090,93877.26,1000.69086,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26,93877.26
129,9,113,15,2023-02-11 16:33:13.085605018,6574.071,6574.071,3011.788,6574.071,6574.071,28242.52,6574.071,10402.759,6574.071,28242.52,28242.52,6574.071,28242.52,28242.52
57,1,148,102,2023-02-11 16:38:24.600672942,115262.46,514.87085,118031.516,115262.46,115262.46,118031.516,115262.46,118031.516,115262.46,118031.516,118031.516,115262.46,118031.516,118031.516
79,8,4,8,2023-02-11 16:50:50.709216270,131981.23,1345.3059,5832.645,131981.23,131981.23,143342.73,131981.23,143342.73,131981.23,143342.73,143342.73,131981.23,143342.73,143342.73
134,8,63,82,2023-02-11 16:55:42.255994170,146570.56,291.54678,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56,146570.56
26,3,120,33,2023-02-11 17:01:28.621164936,15323.906,2046.6167,7646.972,15323.906,15323.906,15323.906,15323.906,8563.56,15323.906,15323.906,15323.906,15323.906,15323.906,15323.906
141,6,160,34,2023-02-11 17:02:44.507253358,3761.6382,3761.6382,716516.56,3761.6382,3761.6382,,3761.6382,716516.56,3761.6382,,,3761.6382,,
105,3,138,42,2023-02-11 17:02:59.921760074,30087.088,91.3006,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088,30087.088
77,8,166,79,2023-02-11 17:10:36.768295236,73359.76,894.5123,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76,73359.76
23,8,93,100,2023-02-11 17:31:42.916627041,5538.8545,1266.1483,20557.914,5538.8545,5538.8545,,5538.8545,,5538.8545,,,5538.8545,,
93,2,33,72,2023-02-11 17:53:09.774672286,11215.885,6925.7773,74051.72,11215.885,11215.885,625043.4,11215.885,625043.4,11215.885,625043.4,625043.4,11215.885,625043.4,625043.4
57,1,11,102,2023-02-11 17:59:04.491760055,4839.891,4839.891,7280.494,4839.891,4839.891,1259115.4,4839.891,59388.99,4839.891,1259115.4,1259115.4,4839.891,1259115.4,1259115.4
29,3,11,115,2023-02-11 18:05:09.689873612,23364.223,3729.768,365.19812,23364.223,23364.223,779841.0,23364.223,10946.265,23364.223,779841.0,779841.0,23364.223,779841.0,779841.0
134,8,90,82,2023-02-11 18:13:07.189440631,4644.9336,2484.2727,65287.246,4644.9336,4644.9336,,4644.9336,65287.246,4644.9336,,,4644.9336,,
57,1,115,102,2023-02-11 18:14:02.784991210,898.2932,898.2932,17112.826,898.2932,898.2932,400986.34,898.2932,32565.645,898.2932,400986.34,400986.34,898.2932,400986.34,400986.34
134,8,81,82,2023-02-11 19:23:13.547039919,4206.3574,4206.3574,23448.213,4206.3574,4206.3574,,4206.3574,2211097.2,4206.3574,,,4206.3574,,
77,8,2,79,2023-02-11 19:27:49.329475609,8232.562,275.78244,12483.574,8232.562,8232.562,584568.06,8232.562,80270.2,8232.562,584568.06,584568.06,8232.562,584568.06,584568.06
38,5,50,129,2023-02-11 19:28:03.233661554,22577.488,22577.488,41656.73,22577.488,22577.488,41656.73,22577.488,41656.73,22577.488,41656.73,41656.73,22577.488,41656.73,41656.73
134,8,168,82,2023-02-11 20:20:59.448965582,3465.9019,3190.1194,38304.832,3465.9019,3465.9019,,3465.9019,852353.8,3465.9019,,,3465.9019,,
44,1,64,155,2023-02-11 20:52:14.838589055,17605.963,9492.054,17973.803,17605.963,17605.963,1069817.0,17605.963,55514.14,17605.963,,,17605.963,,
10,1,66,26,2023-02-11 23:57:01.436205030,57026.582,11086.598,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582,57026.582
141,6,100,34,2023-02-12 00:11:30.615901277,25726.11,25726.11,54719.91,25726.11,25726.11,54719.91,25726.11,54719.91,25726.11,54719.91,54719.91,25726.11,54719.91,54719.91
16,1,167,46,2023-02-12 00:14:38.611047420,81336.16,1057.1748,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16,81336.16
77,8,166,79,2023-02-12 00:15:36.750717511,17267.422,14077.302,25499.982,17267.422,17267.422,25499.982,17267.422,25499.982,17267.422,25499.982,25499.982,17267.422,25499.982,25499.982
52,1,115,4,2023-02-12 00:16:49.330731811,85495.53,130.71968,21766.545,85495.53,85495.53,655166.2,85495.53,21766.545,85495.53,655166.2,655166.2,85495.53,655166.2,655166.2
138,8,99,18,2023-02-12 00:21:40.640193450,51340.94,363.88947,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94,51340.94
126,8,46,111,2023-02-12 00:23:35.606658918,78526.61,114.96647,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61,78526.61
68,8,145,93,2023-02-12 00:32:47.155555518,46259.562,551.5489,59649.246,46259.562,46259.562,59649.246,46259.562,59649.246,46259.562,59649.246,59649.246,46259.562,59649.246,59649.246
75,7,97,134,2023-02-12 00:33:23.827435914,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918,31964.918
70,1,134,63,2023-02-12 00:44:48.815373984,52612.824,1679.4846,36061.336,52612.824,52612.824,57381.88,52612.824,57381.88,52612.824,57381.88,57381.88,52612.824,57381.88,57381.88
134,8,120,82,2023-02-12 00:45:53.044983083,15893.596,785.8894,27864.424,15893.596,15893.596,1399728.5,15893.596,184522.55,15893.596,1399728.5,1399728.5,15893.596,1399728.5,1399728.5
69,8,125,35,2023-02-12 01:06:13.723937850,78928.336,1220.679,89024.414,78928.336,78928.336,89024.414,78928.336,89024.414,78928.336,89024.414,89024.414,78928.336,89024.414,89024.414
66,1,165,143,2023-02-12 01:28:18.476757564,80392.15,2609.6614,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15,80392.15
43,8,124,58,2023-02-12 01:36:27.306352014,46426.43,1813.5824,58612.043,46426.43,46426.43,58612.043,46426.43,58612.043,46426.43,58612.043,58612.043,46426.43,58612.043,58612.043
79,8,4,8,2023-02-12 01:39:25.341162192,31714.633,178.0348,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633,31714.633
10,1,66,26,2023-02-12 01:44:53.730044555,6472.294,995.2533,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294,6472.294
66,1,113,143,2023-02-12 02:21:15.397806541,3176.9211,2181.6677,35282.312,3176.9211,3176.9211,710630.75,3176.9211,55308.973,3176.9211,710630.75,710630.75,3176.9211,710630.75,710630.75
10,1,10,26,2023-02-12 02:39:28.787433760,3275.0574,1093.3896,40270.098,3275.0574,3275.0574,2352192.8,3275.0574,194924.39,3275.0574,2352192.8,2352192.8,3275.0574,2352192.8,2352192.8
68,8,64,93,2023-02-12 02:41:31.001212717,7723.8457,3725.6602,20956.162,7723.8457,7723.8457,1664343.5,7723.8457,44769.86,7723.8457,1664343.5,1664343.5,7723.8457,1664343.5,1664343.5
16,1,167,46,2023-02-12 03:08:47.137409351,10448.526,1758.35,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526,10448.526
75,7,134,134,2023-02-12 03:28:25.677229077,10501.85,10501.85,9816.862,10501.85,10501.85,,10501.85,837073.5,10501.85,,,10501.85,,
141,6,75,34,2023-02-12 03:37:01.966925252,12331.351,12331.351,48911.46,12331.351,12331.351,,12331.351,896223.56,12331.351,,,12331.351,,
75,7,1,134,2023-02-12 03:45:14.415286128,1008.73804,1008.73804,68742.23,1008.73804,1008.73804,,1008.73804,574545.4,1008.73804,,,1008.73804,,
75,7,110,134,2023-02-12 04:01:04.397827537,949.98254,949.98254,72066.67,949.98254,949.98254,,949.98254,572761.25,949.98254,,,949.98254,,
126,8,113,111,2023-02-12 04:03:43.169541523,13207.5625,4932.1685,6147.772,13207.5625,13207.5625,3597124.0,13207.5625,68415.55,13207.5625,3597124.0,3597124.0,13207.5625,3597124.0,3597124.0
123,1,2,126,2023-02-12 04:17:51.552449028,82250.85,4144.415,31802.223,82250.85,82250.85,91595.234,82250.85,91595.234,82250.85,91595.234,91595.234,82250.85,91595.234,91595.234
66,1,115,143,2023-02-12 04:57:27.899784378,9372.502,2376.3474,16838.568,9372.502,9372.502,1437798.6,9372.502,16838.568,9372.502,1437798.6,1437798.6,9372.502,1437798.6,1437798.6
69,8,125,35,2023-02-12 05:07:57.149098023,14503.425,3853.9795,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425,14503.425
75,7,161,134,2023-02-12 05:09:33.693903105,4109.296,4109.296,220056.7,4109.296,4109.296,3142434.5,4109.296,904024.7,4109.296,3142434.5,3142434.5,4109.296,3142434.5,3142434.5
52,1,10,4,2023-02-12 05:21:03.669663546,18254.34,1415.7699,9694.882,18254.34,18254.34,659279.0,18254.34,9694.882,18254.34,659279.0,659279.0,18254.34,659279.0,659279.0
68,8,2,93,2023-02-12 05:37:51.659213787,10580.658,1794.5101,4800.107,10580.658,10580.658,2887671.2,10580.658,36602.33,10580.658,2887671.2,2887671.2,10580.658,2887671.2,2887671.2
126,8,115,111,2023-02-12 05:52:25.104313735,6521.9346,873.4451,3297.2046,6521.9346,6521.9346,648598.0,6521.9346,98370.03,6521.9346,648598.0,648598.0,6521.9346,648598.0,648598.0
10,1,169,26,2023-02-12 06:10:32.100322347,12663.3125,2968.4307,51143.23,12663.3125,12663.3125,1928204.5,12663.3125,153244.78,12663.3125,1928204.5,1928204.5,12663.3125,1928204.5,1928204.5
30,2,113,10,2023-02-12 06:33:59.403401270,162711.31,45649.63,9016.233,162711.31,162711.31,482396.03,162711.31,62706.816,162711.31,482396.03,482396.03,162711.31,482396.03,482396.03
74,3,43,80,2023-02-12 07:02:43.454547352,55492.836,46653.766,72409.8,55492.836,55492.836,72409.8,55492.836,72409.8,55492.836,72409.8,72409.8,55492.836,72409.8,72409.8
52,1,116,4,2023-02-12 07:11:03.824981075,6600.1553,3631.7246,74854.555,6600.1553,6600.1553,,6600.1553,74854.555,6600.1553,,,6600.1553,,
47,10,108,70,2023-02-12 07:12:35.618473791,147829.08,54769.863,82155.51,147829.08,147829.08,,147829.08,82155.51,147829.08,,,147829.08,,
28,3,115,9,2023-02-12 07:25:39.702847854,71465.28,1376.2483,5594.5986,71465.28,71465.28,71465.28,71465.28,64609.746,71465.28,71465.28,71465.28,71465.28,71465.28,71465.28
64,10,60,113,2023-02-12 07:41:11.858988786,67942.59,1716.2405,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59,67942.59
129,9,144,15,2023-02-12 07:44:52.390127971,54699.305,54699.305,83890.17,54699.305,54699.305,83890.17,54699.305,83890.17,54699.305,83890.17,83890.17,54699.305,83890.17,83890.17
34,3,68,145,2023-02-12 07:51:49.834156434,169613.22,1570.1313,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22,169613.22
15,10,59,51,2023-02-12 07:54:58.927951770,170785.73,827.069,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73,170785.73
1,3,168,31,2023-02-12 07:55:33.100027554,79978.484,223.26587,41673.652,79978.484,79978.484,79978.484,79978.484,79978.484,79978.484,79978.484,79978.484,79978.484,79978.484,79978.484
85,8,71,91,2023-02-12 07:57:52.058621904,113263.61,7526.954,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61,113263.61
30,2,159,10,2023-02-12 07:58:16.341993522,5056.9385,5056.9385,167768.25,5056.9385,5056.9385,167768.25,5056.9385,167768.25,5056.9385,167768.25,167768.25,5056.9385,167768.25,167768.25
73,10,164,101,2023-02-12 07:59:25.242725730,83955.64,266.3148,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64,83955.64
29,3,19,115,2023-02-12 08:00:21.030485214,50111.34,287.93045,85028.94,50111.34,50111.34,85028.94,50111.34,85028.94,50111.34,85028.94,85028.94,50111.34,85028.94,85028.94
52,1,13,4,2023-02-12 08:00:57.283890209,2993.459,2993.459,164846.69,2993.459,2993.459,,2993.459,3429621.2,2993.459,,,2993.459,,
125,3,23,60,2023-02-12 08:01:29.976801396,85155.93,68.94632,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93,85155.93
17,3,127,124,2023-02-12 08:03:09.864340980,57900.996,99.88754,84208.11,57900.996,57900.996,84208.11,57900.996,84208.11,57900.996,84208.11,84208.11,57900.996,84208.11,84208.11
92,10,49,1,2023-02-12 08:05:33.985166346,65762.9,368.74243,86334.19,65762.9,65762.9,86334.19,65762.9,86334.19,65762.9,86334.19,86334.19,65762.9,86334.19,86334.19
67,3,9,76,2023-02-12 08:05:45.714234792,147246.02,155.8499,65911.88,147246.02,147246.02,147246.02,147246.02,65911.88,147246.02,147246.02,147246.02,147246.02,147246.02,147246.02
128,3,137,107,2023-02-12 08:06:38.784648291,73053.78,53.07041,82942.17,73053.78,73053.78,,73053.78,82942.17,73053.78,,,73053.78,,
20,1,62,6,2023-02-12 08:06:53.272486716,56223.543,355.9886,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543,56223.543
144,10,56,149,2023-02-12 08:07:47.195475186,73819.805,133.21031,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805,73819.805
50,3,31,17,2023-02-12 08:08:09.655628760,86287.58,90.87098,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58,86287.58
121,10,12,141,2023-02-12 08:09:02.517725994,66784.086,75.32225,82391.95,66784.086,66784.086,82391.95,66784.086,82391.95,66784.086,82391.95,82391.95,66784.086,82391.95,82391.95
36,3,38,127,2023-02-12 08:11:23.820550980,144615.73,194.16492,58280.953,144615.73,144615.73,144615.73,144615.73,144615.73,144615.73,144615.73,144615.73,144615.73,144615.73,144615.73
28,3,112,9,2023-02-12 08:12:15.557170026,2795.8542,51.736618,86054.72,2795.8542,2795.8542,86054.72,2795.8542,86054.72,2795.8542,86054.72,86054.72,2795.8542,86054.72,86054.72
131,4,169,84,2023-02-12 08:13:57.940040745,78185.3,73912.805,7405.84,78185.3,78185.3,935881.5,78185.3,145858.34,78185.3,935881.5,935881.5,78185.3,935881.5,935881.5
98,3,154,156,2023-02-12 08:14:39.873242310,68785.38,144.31607,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38,68785.38
127,8,37,77,2023-02-12 08:14:40.944687516,112968.0,1008.88605,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0,112968.0
35,8,157,109,2023-02-12 08:14:52.253889258,103238.72,11.309202,112162.86,103238.72,103238.72,112162.86,103238.72,112162.86,103238.72,112162.86,112162.86,103238.72,112162.86,112162.86
49,10,42,137,2023-02-12 08:14:55.793177814,85332.49,353.27545,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49,85332.49
107,8,8,25,2023-02-12 08:15:56.942359068,64835.8,64.68847,84963.49,64835.8,64835.8,84963.49,64835.8,84963.49,64835.8,84963.49,84963.49,64835.8,84963.49,84963.49
149,4,82,92,2023-02-12 08:16:30.561736368,83892.33,152.62169,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33,83892.33
120,3,129,16,2023-02-12 08:16:49.477542756,74270.22,129.6043,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22,74270.22
25,1,58,119,2023-02-12 08:17:25.648697112,84674.56,632.3762,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56,84674.56
95,3,130,86,2023-02-12 08:17:33.645555413,70196.25,44.168015,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25,70196.25
40,3,18,88,2023-02-12 08:18:46.917450810,73709.37,73.2719,75902.375,73709.37,73709.37,75902.375,73709.37,75902.375,73709.37,75902.375,75902.375,73709.37,75902.375,75902.375
